sample_id,label,cause_code,reviewer_note
feb46da46d338c9777e925d67dafea8883d52b6350b967437c5d434b00bbc509,false_positive,other,Automated matching against remediation release
1947ea12c86d3fedffb60344ff9761d182ed1df21e0a2195f0738ba7e79bc367,true_issue,other,Automated matching against remediation release
ce7ea8f6d50c2a3fb23a11c598cc1cdd7a1f7f8d5007371a001e442a7a320414,false_positive,other,Automated matching against remediation release
264c7cc6060a04251845f26dde83a6c5b581abcb3ba3e67176f50c237c84d7b6,false_positive,other,Automated matching against remediation release
4322b4ad54fd3cbb14c6c89228780001501cfef9198aaed0e02baced799e01c9,true_issue,other,Automated matching against remediation release
759789e744d6540ee9a0140552926f071e1e3fd473072662ce44b9e8ccfa8eed,false_positive,other,Automated matching against remediation release
a6d8b46af84d3457f1c81e2c6aa590a9eaea4b615240b084a6618a2151486f43,false_positive,other,Automated matching against remediation release
1809ae0ad5a83b4848e5adaade93f88f5615f6a1a69d59364de3f433631406e8,false_positive,other,Automated matching against remediation release
bdcc34c7e6dd5abc9cabe9f038d6688f9597ba0f22f67e39538b1a5831f0b607,false_positive,other,Automated matching against remediation release
124820780269e704fd678f888b0ee5f667601cce2d97b7829241efa6fb8d67f4,true_issue,other,Automated matching against remediation release
a97e110933f4d56426397d84fc4caad11c148db1e80be30edab02b9577be1c32,true_issue,other,Automated matching against remediation release
12b884c2295d92b9ad788181171a6147ac853da112e189fedad81b9540e90994,true_issue,other,Automated matching against remediation release
025824d1479c77a53824d08d3605e0c98bcac09c1ee07e4cfe47ec66abf85e0b,false_positive,other,Automated matching against remediation release
506aa58205bca122633d66e74aaa5e47ba805f7e8c7e76ba35118dac667bf2d6,false_positive,other,Automated matching against remediation release
c9dcdbd05ee989c56c8f82a8df36437da886d0d3fe594d675bfbb7b6a45bfeae,true_issue,other,Automated matching against remediation release
741f86fc2d4b3a0bff827ab998136c25d531f6e95c3449a259125d3d548cb028,true_issue,other,Automated matching against remediation release
fdb89f5068e0700b419e2cf009b6fd1c71e0987a7fb54efb04abd915432ac609,false_positive,other,Automated matching against remediation release
4cb8fcb1d98f3bcdcb5121a2ae89d05eeada58f5ceac4f51b9d871e4de700500,true_issue,other,Automated matching against remediation release
4183139f47c5271f0831d6495501227faa2e79f31026628e71afc126487c8e48,true_issue,other,Automated matching against remediation release
c298b2c8a96bf74bb1096e316b5003946f8fc74c9d8fb172662b1958b82f1c84,false_positive,other,Automated matching against remediation release
d61750656939efeb1331b1305f214163d3edc26b48193f4b9dc59c7e65abf733,true_issue,other,Automated matching against remediation release
fbe1c5164a439ac97ea5b555b79fd654739eb64297327eaee685a66516a99725,true_issue,other,Automated matching against remediation release
f4c4e7a5669504d2b7551e2393e6b7ab01d49eeddf5a39bd6093084fca57b9f4,false_positive,other,Automated matching against remediation release
f910da605439ca746f2269c399eccfe9d304ceb1f1ecc55f67d6af985d35c972,false_positive,other,Automated matching against remediation release
2ffb2bd3d075902616aad29a00afa328b11eccb48bfbf63cb409617034584493,false_positive,other,Automated matching against remediation release
aa7c0e9ff138db309c61e5039e2d1853814ee3e3e7c4662c0633fb574ed47b12,false_positive,other,Automated matching against remediation release
1fd3ed487020a3dad76ab6751a7f038e7b97c89791ab279e84d2cffb6231cbd1,true_issue,other,Automated matching against remediation release
6b482248c689c9caf0b73f167436232b519638e78c1e7d87fea794bc28f1b828,false_positive,other,Automated matching against remediation release
4f6afec6ab8d0100422f0cff781b9a09dd0539ef471c39f1e8fbfca35a41124a,false_positive,other,Automated matching against remediation release
322395c6943329c4d2fab2a23b5eeaa0be28844d4b1d246920397b0c66573eef,false_positive,other,Automated matching against remediation release
fb8ea2314979b9c28fb9fa48a7a280da646dc41d86eddbf1d4191b01b0d3fb3b,false_positive,other,Automated matching against remediation release
8013bfcf7e9add8525c931137d1c6da0bbc7b132facfcc159c0c01f59adfc345,true_issue,other,Automated matching against remediation release
1d2cbe9d83c229582bbb4a07be7ff0266b4752dd866a246ff6499bfcff38baee,false_positive,other,Automated matching against remediation release
684f051f890ef60d7d887d58831b31035df589523873f4ab3b147ac6b902b5b6,true_issue,other,Automated matching against remediation release
b08290c1f2bc03757481cd1af5bd46f9aee9b41f22c8cbb1d7c46cbb96a161e2,false_positive,other,Automated matching against remediation release
17cbfb8239a96ce13522a99bdff031d372cd54811891458710a7be1453e6ba7c,false_positive,other,Automated matching against remediation release
9d9430b3d1b03f155c780771577191de660547aa9b12a50f0e9ee9ff4f5a3ce2,false_positive,other,Automated matching against remediation release
9e1f4f690e709e28ff1c188bae0cd99d118b3024723b70e85518f54412f539ec,false_positive,other,Automated matching against remediation release
767896b93a58f90932bbd5dd6057adf6f6863cb1f141079ffe95d8cf225275d7,true_issue,other,Automated matching against remediation release
5aa5f568f182ce3cd8c452ce5f2a4cbf226101fb1d750a524182a359fb4f7831,true_issue,other,Automated matching against remediation release
65b6294489d6a9e669eaec7c1577902799655c9036030110522d50608b70668a,true_issue,other,Automated matching against remediation release
1c4757f0a1710fb7b049248bf507614ae92ccd72eb6326f87e0609adf7ffa343,false_positive,other,Automated matching against remediation release
fb31c2a83de314596c017bc5522dcf206d3958af1f83b54d6cf73af732bf16b7,true_issue,other,Automated matching against remediation release
5795296a2288ad4248fcdfdf78dbc6ee47120bcc8812640e2be5f09423ee1f39,false_positive,other,Automated matching against remediation release
2acc850d604c09f845e308bf1bf7733721ba097e3fb36f08158b286cae5415b0,false_positive,other,Automated matching against remediation release
d35f5f34b3bbb1ec1d58d960f0aad3e5a4d0fb8d701b1dc5f18854860ab58606,true_issue,other,Automated matching against remediation release
4cb66c326bb0db8d00db934346998921bc71f126b68fa1b79f039b5470ddbf12,false_positive,other,Automated matching against remediation release
e3cf59b7128736ff0841b854ceaf73ed09755738f53a260f1685bbd5efa29c0f,false_positive,other,Automated matching against remediation release
6366da4b66460b2656ee4cfc0664fb23b99e789af624e88ba891a22352b1ab03,false_positive,other,Automated matching against remediation release
7c70b8ddedd29ca46958e50d65fd30c90f8b3dfbcf37630bfe2fd463cf209969,true_issue,other,Automated matching against remediation release
041e2495f9d640b87bd2ea227f496e23288fb10dd6ae451fcf4fe5b49e3d446f,false_positive,other,Automated matching against remediation release
1280c83e75596aa500c2612a429b8fd5275c19634b30ef9226a1cac333eff8a1,true_issue,other,Automated matching against remediation release
9e545715c8baf289083c2db1c18c11afdac5ab63521e1f830629ce603d96e244,true_issue,other,Automated matching against remediation release
db8a0e19822e8188b7b5034e3a5e7f5065090ade987f65bede24f3da38c80f04,false_positive,other,Automated matching against remediation release
1978d681a8a2aebae343ba3b9bffcb42e0ca8ebb134f190ead36b54c76fa06ed,false_positive,other,Automated matching against remediation release
c5b12efc436a4c30110086176e7d57fadf5567f38a921c3615de2d32cc7d2d7e,false_positive,other,Automated matching against remediation release
0656690e0c070a36f22fadf81ca0c894da653d15ddc9226081a0d1baf6155e0b,true_issue,other,Automated matching against remediation release
1f95b890dd5031000c89bbd7fbdf8ee99692ea1a5505e17820f0d1c9159f1eb7,true_issue,other,Automated matching against remediation release
48d674e880fd18d215ec1bf75a5c31683d904a2cbd6de35ae1cf41251367ac86,false_positive,other,Automated matching against remediation release
4c586fbce18127262098683957dbf7a1e795bfe1019af2e0320fa33b694a6b6d,false_positive,other,Automated matching against remediation release
e8d4075d88d19b30a7c28598b86fe45a84187e294415ab730c7ef763a53d8156,true_issue,other,Automated matching against remediation release
be35ba7f22e694b51f4260c934a1ef0c67f13d02d3c920f43f7cea1f88ea04e9,false_positive,other,Automated matching against remediation release
b5f1a0c4d2189f5ad50969fd71996fe56971e42b1935ea1ebf9eeb11ca196420,true_issue,other,Automated matching against remediation release
70fe2b9b6d180b65c947272a6a49a155b1cf2a564b05f738c147182a764b02c4,true_issue,other,Automated matching against remediation release
8cbd35fd8320930a7112af852c9bd93e9e2242be8f62edd7f0ca8cc4da6b6a68,false_positive,other,Automated matching against remediation release
55b8ad384fe7343f96a6e26b075880ce729529eb0515b89a6c8f964990e61ef5,false_positive,other,Automated matching against remediation release
0b58264c075b5adeb8d9345368f1a0f77da8c1a91275165e7e84cf40b09f6edd,true_issue,other,Automated matching against remediation release
6b255859db5df492ce9a99e83100ff633d2425444124dd536a39f0b362a67a37,false_positive,other,Automated matching against remediation release
04d14fc4046a48c491c807dabba7e9e1ace7dac0ef7d957a67ffaa4e0ae149fc,false_positive,other,Automated matching against remediation release
8d23a4d1da6f3a16554ddfdc6d7abcb71797ba28cf35e6a3468e88f390b3537b,true_issue,other,Automated matching against remediation release
101c379ff5742964d2e3defad3b64ee65f3c3ec91b07cb7d3f91c9bc633617ea,true_issue,other,Automated matching against remediation release
d1fc8e798b43f8f6fd9e6d39bc60365b0639d13f3f9d4a5918e87e27eafd0032,false_positive,other,Automated matching against remediation release
0fa5c83b5add4892f1fb8001e6af53ad5d570c75d21c484054b165bd6cff5f4e,false_positive,other,Automated matching against remediation release
4ead9d6eab623ca48ce835778ca95698d7829e9c41c845909962857d6b133918,true_issue,other,Automated matching against remediation release
9458517de1a4cdc480c7899bafc03a0a772f30d052862828be9b9954bf662023,true_issue,other,Automated matching against remediation release
5e645eab9ba8f31fe5e61d4e724e8570fe863d0b113dabb1b014fba490a0a659,false_positive,other,Automated matching against remediation release
c1552a39135c98ee9e3bec7cb087c49882b45f55d610e8e98390c00d7b632155,false_positive,other,Automated matching against remediation release
f7c59edddf2e41b81fedc9bfe8d418d7e48f0f560201d6c8ff73826d9d2baa17,false_positive,other,Automated matching against remediation release
35db47388e6dbde34bdac9f2c059cb849c864985ebacdb243efc55225c45f197,false_positive,other,Automated matching against remediation release
4d5b5c56ea7de9999b16a52bcc461888c936b6f1af068045f5abbee4cf6e8509,false_positive,other,Automated matching against remediation release
a2a94786f690715e60a68db1baa10dd5c22c615362f7542c0e27d84d82d5f1ef,false_positive,other,Automated matching against remediation release
8815aaa5aebc75df89b64d1018b9aa64fcdf6f2377aa73a557146902ebbead15,true_issue,other,Automated matching against remediation release
cbecc37a907cb221612eb56fc981babe937cf0531608d07f872a1f41395cc478,false_positive,other,Automated matching against remediation release
958c1a4ebb004a753086f5de8d2c8e7818f430b9348456c7d19e0f4be0ccc247,true_issue,other,Automated matching against remediation release
54e7c96ecc718024fb850754c5033ef99f16850ca4a184f8f66036dcb66fe1a5,false_positive,other,Automated matching against remediation release
e85f0f682281d116de3dff912c89ef6ee83056ac79590f9bfc076830640125e6,false_positive,other,Automated matching against remediation release
4ceadc4306fb843bd66722829b7ea3f052222de49ea7c6e25420c27bcd1d1842,false_positive,other,Automated matching against remediation release
220375429a2b16cdfadec284f5052940db701c75e49f2d407b35d39330cb61ef,true_issue,other,Automated matching against remediation release
e13687e66bac1c3549712ffa2d44487c04a98aa68ded9a0948392a6cdead1ecc,false_positive,other,Automated matching against remediation release
69d5f49f12e3d78ae29f940cbacf7123054254380522a2bdab42701455676365,false_positive,ocr_corruption,Automated matching against remediation release
229b243c95205333ad4504437742657b1e37db50d88d6a21d5bd7cc85b777bcc,false_positive,ocr_corruption,Automated matching against remediation release
63478d6e1be391c6f0caeb84cb331d741405afd6e1d109ecb5f4f3233f7a4f70,false_positive,ocr_corruption,Automated matching against remediation release
4145954274dc5994d5064c510865eb7a5a8483ad29832d3c1d8fa76da8acf291,false_positive,ocr_corruption,Automated matching against remediation release
09c047ed8c49c43c987c3698b70b461c8e101eb742c3b93cfc09d581a18902a2,true_issue,other,Automated matching against remediation release
c117c26015025b43833004e960c2373929c8a8a4ca7a9a440c4dfe9dc3b1b7ce,false_positive,ocr_corruption,Automated matching against remediation release
8b03aa862840f1510e71e9c41ac52e11add9e58a3dad899ab27a4d640595bc1b,false_positive,ocr_corruption,Automated matching against remediation release
7af633a0e53121e13f36ff11f557c2b2ca5c7edb10f4a7d5d0c6c64a4eb7fe7a,false_positive,ocr_corruption,Automated matching against remediation release
fc1c00cd9cf831cdc38114be97480519a88ab8e9118b2a8b4ed24da06512fb71,false_positive,ocr_corruption,Automated matching against remediation release
6a54c2dd45b23bfae4323bf95eb210e468b589db995be0abb00db73036e49e7b,false_positive,ocr_corruption,Automated matching against remediation release
9cdfcae8a152ca3adab6e32bd1d059069076b5e101cf7a03761ba61f9ac7686b,false_positive,ocr_corruption,Automated matching against remediation release
3dbbdd6db4be06b3e21785571d82c1cf3e0efd3f80f6cee382d8f72714662b04,false_positive,ocr_corruption,Automated matching against remediation release
ba810e8a5d9fa15415e1d1b346de9142adc99396d00b4f21042cd315ada7e59f,false_positive,ocr_corruption,Automated matching against remediation release
77b5795aa25a091150daa20ac1977af55595aed154220d49dff7389505c50892,false_positive,ocr_corruption,Automated matching against remediation release
b433368b2756bd46ef2b730218f942922fe5082dfd44df915bce8db52c6945a2,false_positive,ocr_corruption,Automated matching against remediation release
90ba4946e392f5b3a86cc4daba5904b4225ddbe068688cff9daf486666824446,false_positive,ocr_corruption,Automated matching against remediation release
90e3c21dac20b7a69e43d27a0def8ab37e73e5e1fd92a72ccb505dcc0fee7e7f,false_positive,ocr_corruption,Automated matching against remediation release
9f1559db9cadc24a777ebf66b222a257fd3d3737dc9beec331d97700f64fa737,false_positive,ocr_corruption,Automated matching against remediation release
65d5b22ebdef884dcbe5a0682c77c5c46365d5c7d98bbd32408ba6f29e5d7287,false_positive,ocr_corruption,Automated matching against remediation release
5857ef2e6a64e0a113c92eb4bddfec6cf1c6340a140293858348ed7be0439b72,false_positive,ocr_corruption,Automated matching against remediation release
83dd35b19854f71fae09f548337514ae869b6a3fe20120d0ded0892f4b06b612,false_positive,ocr_corruption,Automated matching against remediation release
b82497dc5e125d7efce96df8a5c0a6cb72f848d7171e7c564f6c6b92ca4360c3,false_positive,ocr_corruption,Automated matching against remediation release
f67d709b4f719af1aa6a97a80fc70461ba9e585be311b4b195793d32771dc2e1,false_positive,ocr_corruption,Automated matching against remediation release
7bfa5f89f0286a6fa331e50b02781e1003bbdb7cbc9d046e08a5c044e3aa2651,false_positive,ocr_corruption,Automated matching against remediation release
70a5d2b6011368dbd725c9ab2396057960930edbdbd4c4e15f6bfc4703ae8196,false_positive,ocr_corruption,Automated matching against remediation release
e3d6497fb6532c6dd956ed099dff6e7b6139c4f0a17f59ea0d9d19f29c8cf7b9,false_positive,ocr_corruption,Automated matching against remediation release
aae3002c469ec331e65158bf50fb97bf4679eb1a8dc09ce0a6cd6c8577a198db,false_positive,ocr_corruption,Automated matching against remediation release
951768d351291f23fd16836e729019f281106cf24d00029c8d94aca51abbfab8,false_positive,ocr_corruption,Automated matching against remediation release
90843c7ecf7a9cf0af821872f99ce8e0cfcabe67ed515a477c88852df3b4df9f,false_positive,ocr_corruption,Automated matching against remediation release
5590a898d04ef3babe93abea1c703dd03efd3158c66becabfcca1f477e473ce7,true_issue,other,Automated matching against remediation release
df8fa587d0538a27b9d2cf903a4b9cdd3cf606cb7dd01d0795381b9d4f214f0e,false_positive,ocr_corruption,Automated matching against remediation release
b0365843ad46a700a60984eea11d3b7a183d57362d450980cd6d6773a2c96f01,false_positive,ocr_corruption,Automated matching against remediation release
a3b04533cc8ec16ee8a89fd7f0756212a1c3d9b5d391a6bf254eae5a2b698125,false_positive,ocr_corruption,Automated matching against remediation release
a833096b4ace64610784b5f5f055de521b26432f22578e53e4c41b5b4f202293,false_positive,ocr_corruption,Automated matching against remediation release
91d57111163762e701e3f0b255af091abe0ae7f58550cb529f81e2a541f79eac,false_positive,ocr_corruption,Automated matching against remediation release
f06772b6bebab8d20ce1ea48ac3c122e7a8bad886b1c42902d880e38e565ce5a,false_positive,ocr_corruption,Automated matching against remediation release
dafc6f83c740e1edbef0e8332dd47b7c91a8f7bdb8ea84e0578fd470734a2a8d,false_positive,ocr_corruption,Automated matching against remediation release
27e73ecd9b526612f431601e107210857a9ef023c86ec43b1edfc34c32e18ca0,false_positive,ocr_corruption,Automated matching against remediation release
adb0b56a03065c5417388e54130e9051f560a4a66aced42468aa909d1ba38260,false_positive,ocr_corruption,Automated matching against remediation release
8cc7cee87ca34f675298b32c96b3316490e2543f07512a551fbcdfe98b2c63b0,false_positive,ocr_corruption,Automated matching against remediation release
ebf8ef0bec08fa809e64b5964536219ced63dad363345420f48363d1f1701d48,false_positive,ocr_corruption,Automated matching against remediation release
f18d78e7ecd5fbd4878a7cf05204cf078c5c0b272c63104980c25e861396f4f8,false_positive,ocr_corruption,Automated matching against remediation release
7653fea1cbece933f3a7bafc173b3b6c37dcad909bb0e2590a396344c46705d4,false_positive,ocr_corruption,Automated matching against remediation release
068b79ce3482b8f04cb4e3a06fec09fe8f7054784ad52a3c215458c83338c053,false_positive,ocr_corruption,Automated matching against remediation release
37054a1fd93de1733747851a0d7536bfe28b94334c85b29ade4b2040d8ac9210,false_positive,ocr_corruption,Automated matching against remediation release
ec5347b703cdaaa68ea0c79e9cab7e25e5656adb40b505811de80f63e2692c18,false_positive,ocr_corruption,Automated matching against remediation release
6db4e7b29a242b7f89703d347b59c8c1b50bc099965d299330fc5176443be5d7,false_positive,ocr_corruption,Automated matching against remediation release
c011a1ba55afd1a7873a64689b70dd9787a6fe369f0008db7edf8b20f2db78e3,false_positive,ocr_corruption,Automated matching against remediation release
c5f045fd54b0343990008ef291e1b297dd2267f7d17fa3758545bf7ac730d7be,false_positive,ocr_corruption,Automated matching against remediation release
66f39b66f2915489c411ec5087736674d5fa714dcc20c57876da396f6185e6bb,false_positive,ocr_corruption,Automated matching against remediation release
a5afd7bb744bfb312b767552ae47cd5d00c4a15adc378311d1a03e462c13905f,false_positive,ocr_corruption,Automated matching against remediation release
6eceb4ee0cbd23d24e97842c5f43108a3b2a14020ea852a40e7a501492fd4329,false_positive,ocr_corruption,Automated matching against remediation release
1b27ae42676a217fe29356312c84b9ad6b9482b73ec26e2055316ee4f0b00920,false_positive,ocr_corruption,Automated matching against remediation release
365a1588f6761dfb890c5572f3ee80012bb37e2a9d8f8decad56b66c070d4b4f,false_positive,ocr_corruption,Automated matching against remediation release
7793b78d45bb797dd03eef8f0340e89ebd15cf8166f7fe4c8481243ce5582657,false_positive,ocr_corruption,Automated matching against remediation release
f637c4b55856af021281c9ea8e1a5a843e84361c92ed965af4410a22676476dd,false_positive,ocr_corruption,Automated matching against remediation release
01f2559ef1879fd6b10aaca0d27dc076018a96374defbcd39d0ec994c97a2303,false_positive,ocr_corruption,Automated matching against remediation release
0f9d6ea6ced3c186ac57b500bef15a225610f43eda401c4edc9e272743c3aba5,false_positive,ocr_corruption,Automated matching against remediation release
db9c5b719a1a702dfd8bbdbd1bc3f871cf8f415c08911af8efb6f419e5adc29c,false_positive,ocr_corruption,Automated matching against remediation release
27916b98b7cec74a7ebf90360a288bfab0b714de0d51238f47fb8c1b70b9308b,false_positive,ocr_corruption,Automated matching against remediation release
78e45d746372f182190903a63d1668ac692ce48ca04ad75151700980498b09fb,false_positive,ocr_corruption,Automated matching against remediation release
c9ddb136612a1e268a04f6e1fa9167e5060c8e5d791b3264043b92a059be9e05,false_positive,ocr_corruption,Automated matching against remediation release
ef962057c53230b2f469c7ce78feb95160238476e707929e129915eacc372ad7,false_positive,ocr_corruption,Automated matching against remediation release
ebc14d0efbf0b1ed73889a55465348a167bd1ecd3ef5a95fa70a3d70b8b3cae9,false_positive,ocr_corruption,Automated matching against remediation release
778041c48066e72902ff2753db28d7471df570740a5ac5179a913203d801b785,false_positive,ocr_corruption,Automated matching against remediation release
e48dabc147cc106e320c7d23ffe1217b0361ea66bd725b0bc51c1f7179ffc1b6,false_positive,ocr_corruption,Automated matching against remediation release
8c8c30de4c008fb9412268a3ffb1960f652c3b461ad845260c7c075e7bdad41b,false_positive,ocr_corruption,Automated matching against remediation release
920adf29edcddffbdb6c66e650a69c63ff89dde946224dda13937df9c7ada955,false_positive,ocr_corruption,Automated matching against remediation release
9ce03df674a57cd97bf69bf3212653bf20b19f41f1d505c5dbfde7a41862a6df,false_positive,ocr_corruption,Automated matching against remediation release
28cdb1f07b66cf2d2c9e94eccef851362610db8dee8b46eb91be2acd84ff799e,false_positive,ocr_corruption,Automated matching against remediation release
c5ecb3a7a82e9bc46704ff214162d6e57a212421a8b613eef2f46a23ee5ae1a7,false_positive,ocr_corruption,Automated matching against remediation release
7444bd25f9400008177accaf401ba60235b061dda7069579ff9843c73a98aac2,false_positive,ocr_corruption,Automated matching against remediation release
dda2def03ad5e0957ffaf7a52349551bd6b2588d23c2f4b1215a49ba48b08db2,false_positive,ocr_corruption,Automated matching against remediation release
2d287534bda59aea0746fe1d61c30e907d346c10b257cd504ae79582b5838f86,false_positive,ocr_corruption,Automated matching against remediation release
539a18ab2d3ac7533d19a91409e085f3057f228f14b13470f1a68f4049c56a44,false_positive,ocr_corruption,Automated matching against remediation release
6105e34553533ff374ee7608994ef3ac3d440fd049bcdd70e808a0655450f03e,false_positive,ocr_corruption,Automated matching against remediation release
9dacb5dd5dd2224bae9d78bebb76695af9470507e3e4b291fde4a2b8d543e550,false_positive,ocr_corruption,Automated matching against remediation release
5e134d02b8cc434ef11a3ba29be358fd6ace0d7d1961a20eb93b837cef62f83a,true_issue,other,Automated matching against remediation release
3b0fbb49aff4c41cfddc689f4db6277805a0c29453db350f9836496376c54b38,false_positive,ocr_corruption,Automated matching against remediation release
0cdc2e1e3b85c6300020071be145b2c77cf72ee68d9fb85c629f42983662aae9,false_positive,ocr_corruption,Automated matching against remediation release
abe42fc32f8566f17a8c60e2c89c070a29cc7dda7a020de5cc0fd4e97b29195f,false_positive,ocr_corruption,Automated matching against remediation release
6ab569e9b8b066c55f8e45cbbbba339256aed89686ed4eea4d931dc780fa3f13,true_issue,other,Automated matching against remediation release
7e8840fdee8ad01330c23ab6ccadbb21c0c2186ad23ce95fab748665c1ca2d82,false_positive,ocr_corruption,Automated matching against remediation release
24bb36612140bb72515273463b37f447fd7c77e256e5eab3bca255aaba3d3c81,false_positive,ocr_corruption,Automated matching against remediation release
85cc63f6891c1e6f1c1607ba00e0c6feffcd2536c489f9cae7cf1d4e342e39b8,false_positive,ocr_corruption,Automated matching against remediation release
b725a2121e317f40e4d56f50cecfb65828cdbc0d37fab86545ad2963302ca156,false_positive,ocr_corruption,Automated matching against remediation release
6b325833c4e124dbd96fe348c4dd7720391ab191740f17d02615b8229f4ac44a,false_positive,ocr_corruption,Automated matching against remediation release
f57e89d762ba92c623f7474de87747a5d82d4d5b7345d9e9f15c323db5cddbad,false_positive,ocr_corruption,Automated matching against remediation release
2fbf03ed7b11e8dd9885f80ecfa3e7f5bcdf14d3144140b17e467db3ecc2498b,false_positive,ocr_corruption,Automated matching against remediation release
cd6e448e9e5601e80b228610faaf64ac07b56848dff09c790f7f920f4773503f,false_positive,ocr_corruption,Automated matching against remediation release
58fc7880c8fd7a7db85d3e96e8f2e20a387929e45abba82f945d30b6bf39616d,false_positive,ocr_corruption,Automated matching against remediation release
b4d0f741309aec27e8caad572e87d347ee00ad68ec4bebe7d40b8448c01d8828,false_positive,ocr_corruption,Automated matching against remediation release
05a97077aeaaa954f2c77cb66a75f577842e2c69a797b81412fb09f523dc19fc,true_issue,other,Automated matching against remediation release
198d55294b8cc1a09cc214231a2fd8249493941822375a712c3e6cb72fd1aa6b,false_positive,ocr_corruption,Automated matching against remediation release
fa08bddcdf1ad025fd7813c1e3e0faa51d124776dfb2f08f8fc2a9facfa1eb01,false_positive,ocr_corruption,Automated matching against remediation release
43cab95e06211987fd4c457d67fd76f4b0a2608a34226aa1537125631c390c9e,false_positive,ocr_corruption,Automated matching against remediation release
a82ddfaaf5668124e841009bec9f41b04ee76186c2b6d3a144255c433b8e882e,true_issue,other,Automated matching against remediation release
439db52723ce58deb8174d7632da01d3e9c0e2a7a45bd65999d2cf5359a7c7e9,false_positive,ocr_corruption,Automated matching against remediation release
24ac3801b762adf9c8e036853439be8632ab76e2dee54c583a5147c72f4f8167,false_positive,ocr_corruption,Automated matching against remediation release
f73bf39f6e72f90031db09b68767d8ba6c94ccb24766716a21749da2ab95bedc,false_positive,ocr_corruption,Automated matching against remediation release
f561cbb3ec6e9423fbb0d2ae80b9e96aaa0512eef9a47ec0450c89727acd3820,false_positive,ocr_corruption,Automated matching against remediation release
16fff127992e5ccbe8d45ac366be91013dbb5afaf172e96b577329f47341b091,false_positive,ocr_corruption,Automated matching against remediation release
2c0add5be722041e7be67107520cace20c6f5f0c5d54ae6f01da9a36c3643fc8,false_positive,ocr_corruption,Automated matching against remediation release
8a1fbceaf1fb562d6f856d721ce58593b68aff845b57a68f367e888a7219e52a,false_positive,ocr_corruption,Automated matching against remediation release
164fb8227766b850bd87e03982d2b1d04e5886bfa882592226251aa3d5e97ff1,false_positive,ocr_corruption,Automated matching against remediation release
fcc4e44fa813f90ef1683f990234d795efa7b0aa6fbc025c2b827ee2c5dc7c88,false_positive,ocr_corruption,Automated matching against remediation release
4641a1ce4c94085c0ec9dd3d093f1a8250665d21aa8c83a67c77f753446e9dcb,false_positive,ocr_corruption,Automated matching against remediation release
f03c89e253ff9e156199d9ec463c1a60e58d89388429943bb01e14750c3c563b,false_positive,ocr_corruption,Automated matching against remediation release
c90c298a9046c0207e0acb7bb3bbb8afb9f8e7aade4c671267d3d919a02f545b,false_positive,ocr_corruption,Automated matching against remediation release
fadee6d32e576eb238f779c32f7b2d3027fa9d06cb09f89a64848545547da1f9,false_positive,ocr_corruption,Automated matching against remediation release
ce44c2a33b3ba0dd8add453875cfa7a02f6635239ce5b468e459f3d75a5c5fd2,false_positive,ocr_corruption,Automated matching against remediation release
7be8a5905dce32c5a2d26d4fa00a12aee6975075a49690cdf5e8708872045714,false_positive,ocr_corruption,Automated matching against remediation release
34812297fb305f39e24519452be7e474d2011e194f92659f3e87b10753401166,false_positive,ocr_corruption,Automated matching against remediation release
b05b09ae753be6e3149e05700af028f11a4a04fc7fcab3be306484328a759e19,false_positive,ocr_corruption,Automated matching against remediation release
4ec623280be95f72c098dcfe02956d3abf356fba69a90e9ebbf26907cf3bdc4d,false_positive,ocr_corruption,Automated matching against remediation release
f88d2a1d4b724c54f97058215a51c8b183bb371527365bafab4276268be11dd6,false_positive,ocr_corruption,Automated matching against remediation release
a6943fdc4a29ed5b6d12ae6676ba0dadb453e9da985c78b607340d837191b6b6,false_positive,ocr_corruption,Automated matching against remediation release
f6cdecb81c82fdd6bcca83515c404e801b445b670042e7a3c0cc534eb1f51152,false_positive,ocr_corruption,Automated matching against remediation release
3dfef7edd5ffe69ded1915c9400bb53e23dcb172a41d4771f6ee0105baa705d1,false_positive,ocr_corruption,Automated matching against remediation release
7bd1b93040a28870700206e95cccb305209337ec14d783172c69ac03d6bcfe8a,false_positive,ocr_corruption,Automated matching against remediation release
6491847d3a8959f179541262e5ff26d56bf55bd8d759fc08f96ac4a37998f05f,false_positive,ocr_corruption,Automated matching against remediation release
6353284c0df428c0a955081d6e2abde9b3dec2331b22ab445110a83d89c32543,false_positive,ocr_corruption,Automated matching against remediation release
0e1ee01aba3857241935965b27e61b00e55730fb1256039931d7ec6ad19ce46b,false_positive,ocr_corruption,Automated matching against remediation release
53e36912b42da0354f3ad28f6ce5cab3b81619e4a208f5be13381ef5ca1ccd7d,false_positive,ocr_corruption,Automated matching against remediation release
cebcbf3908616c53e8e9ad237800b45cf9480c92e122c79768f3200c42e3bbfe,true_issue,other,Automated matching against remediation release
f21765232e18b5fe3fd3f95e808cef518908500cab9284ae9714169f76cf202d,false_positive,ocr_corruption,Automated matching against remediation release
04adab9134d29d429915d231bf5335c55c86f4d54fe5c4017ee33b3e1a731356,false_positive,ocr_corruption,Automated matching against remediation release
5b01311efe07e0379214f3b142622df8a922df967554534cba0d7e1be34f7ba5,false_positive,ocr_corruption,Automated matching against remediation release
4e6e4c0366978de01a9e035502b4ef78792e936e5096fabb18de387ec33ade12,true_issue,other,Automated matching against remediation release
